policy,approach_distance_m,distance_m,trial,segment,recovery_reset,keyframe,phase_success,duration_s,root_position_m,root_xy_m,root_orientation_rad,joint_mae_rad,joint_rmse_rad,joint_max_rad,object_position_m,object_orientation_rad,mean_body_position_m
model_101000.onnx,1.5,1.2,6,manipulation,False,stand_before_place_box,True,7.051409999999107,0.11627527326345444,0.11575012654066086,0.028305327519774437,0.07346776127815247,0.09279391169548035,0.22653350234031677,0.21174198971390878,0.6250462431453597,0.10547967255115509
model_101000.onnx,1.5,1.2,6,manipulation,False,crouch_to_place_box,True,1.6003200000011475,0.09596523642539978,0.09596521407365799,0.09409463405609131,0.09128637611865997,0.12124808132648468,0.3815883994102478,0.2872844638057769,0.0068256252968378825,0.09489459544420242
model_101000.onnx,1.5,1.2,6,manipulation,False,stand_after_place_box,True,1.7003400000012192,0.024450818076729774,0.018920019268989563,0.04996234178543091,0.05856414511799812,0.0792025476694107,0.22869931161403656,0.28705222241554734,0.0068256252968378825,0.03739086166024208
model_101000.onnx,1.7000000000000002,1.4,7,approach,False,approach_box,True,4.134160000000229,0.031702302396297455,0.020799487829208374,0.0664915069937706,0.05789222568273544,0.07788962870836258,0.21255511045455933,,,0.0470709390938282
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_before_pick_box,True,1.0668800000001966,0.03743065893650055,0.03547360748052597,0.04900238662958145,0.07309616357088089,0.08816034346818924,0.21019470691680908,0.031173810362815857,0.0,0.050830595195293427
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,crouch_to_pick_box,True,1.733679999999822,0.09461835026741028,0.09442439675331116,0.03787321597337723,0.08255868405103683,0.11086449027061462,0.2988941967487335,0.033244812579074086,6.080569962289564e-05,0.09440580755472183
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_after_pick_box,True,2.383809999999169,0.06066017970442772,0.0584312379360199,0.04333240166306496,0.08985833823680878,0.11259003728628159,0.3417520523071289,0.028929106658422972,0.7377091665542902,0.07273875921964645
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_before_place_box,True,4.717609999998393,0.04835318401455879,0.045648474246263504,0.04765651002526283,0.08378329128026962,0.1053800880908966,0.326770156621933,0.08189706971579358,0.6815410284920174,0.05744839832186699
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,crouch_to_place_box,True,1.7170100000012312,0.06716220825910568,0.06673936545848846,0.054482925683259964,0.08827339112758636,0.12649095058441162,0.40627720952033997,0.23605608496131866,0.044308144270531764,0.06767358630895615
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_after_place_box,True,1.6169900000011594,0.02659793756902218,0.021671606227755547,0.04629465565085411,0.05727048218250275,0.07839968800544739,0.24655842781066895,0.23577338801653894,0.044308144270531764,0.03929101303219795
model_101000.onnx,1.9,1.6,8,approach,False,approach_box,True,3.9841300000002016,0.10644034296274185,0.10513995587825775,0.06509503722190857,0.059001851826906204,0.07313019782304764,0.14883917570114136,,,0.11229550838470459
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_before_pick_box,True,1.1168900000002058,0.04560133069753647,0.04299674183130264,0.05629037320613861,0.05815855786204338,0.07957040518522263,0.22819511592388153,0.031173810362815857,0.0,0.040632300078868866
model_101000.onnx,1.9,1.6,8,manipulation,False,crouch_to_pick_box,True,1.700339999999887,0.11668124049901962,0.11628887802362442,0.04230625927448273,0.08136686682701111,0.11481059342622757,0.3365277051925659,0.0332448491313133,2.425092453106981e-05,0.12153815478086472
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_after_pick_box,True,2.46715999999914,0.09051589667797089,0.08869686722755432,0.04640015959739685,0.08965490013360977,0.11137858033180237,0.3421882092952728,0.012326826378520627,0.7650087944843025,0.1031416729092598
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_before_place_box,True,4.917649999998483,0.035587817430496216,0.033662404865026474,0.04148998484015465,0.0744541808962822,0.09695153683423996,0.30933138728141785,0.09388565177109273,0.641642733306732,0.04908347874879837
model_101000.onnx,1.9,1.6,8,manipulation,False,crouch_to_place_box,True,1.7170100000012312,0.06217086315155029,0.06127290800213814,0.06064154952764511,0.09183817356824875,0.12411607801914215,0.362735390663147,0.2511488135423405,0.12905106457395643,0.06130346283316612
model_101000.onnx,1.9,1.6,8,manipulation,False,stand_after_place_box,True,1.6003200000011475,0.02501933090388775,0.01960265263915062,0.059669092297554016,0.056686121970415115,0.07776522636413574,0.23824220895767212,0.25088312377132393,0.12905106457395643,0.03791928291320801
model_101000.onnx,2.0999999999999996,1.8,9,approach,False,approach_box,True,4.234180000000247,0.16633003950119019,0.16576631367206573,0.05063902959227562,0.05845622345805168,0.07315444946289062,0.21501877903938293,,,0.17537207901477814
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.07629827409982681,0.07534588873386383,0.05850323289632797,0.06416977196931839,0.08379366993904114,0.25054529309272766,0.031173810362815857,0.0,0.07119696587324142
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,crouch_to_pick_box,True,1.7670199999997926,0.14635725319385529,0.1463049054145813,0.043857455253601074,0.0844208300113678,0.11425268650054932,0.3347797095775604,0.03324639149959719,8.463951903457616e-05,0.14684796333312988
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_after_pick_box,True,2.4004799999991633,0.1338752955198288,0.1326376348733902,0.05370675027370453,0.09249930083751678,0.11566844582557678,0.3436259627342224,0.02870781493064072,0.7502510397767567,0.1436348706483841
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_before_place_box,True,8.3683400000011,0.09021657705307007,0.08934997022151947,0.03830759972333908,0.08166797459125519,0.0999041274189949,0.24162229895591736,0.2004860719290481,0.5812500250281639,0.0788041427731514
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,crouch_to_place_box,True,1.6003200000011475,0.07411879301071167,0.07411165535449982,0.08234909176826477,0.0912853330373764,0.12303436547517776,0.3967696726322174,0.2744952795071795,0.007577108933749215,0.07700685411691666
model_101000.onnx,2.0999999999999996,1.8,9,manipulation,False,stand_after_place_box,True,1.6670000000011953,0.024538274854421616,0.019030531868338585,0.04838485270738602,0.05801641568541527,0.07886691391468048,0.2320803701877594,0.27425220823405727,0.007577108933749215,0.03774772211909294
model_101000.onnx,2.3,2.0,10,approach,False,approach_box,True,4.3175300000002625,0.1347578465938568,0.13430681824684143,0.06753522157669067,0.060280658304691315,0.07900223135948181,0.2424914836883545,,,0.14441092312335968
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.030560771003365517,0.028016243129968643,0.05183298885822296,0.06530682742595673,0.08503540605306625,0.2443801909685135,0.031173810362815857,0.0,0.042737606912851334
model_101000.onnx,2.3,2.0,10,manipulation,False,crouch_to_pick_box,True,1.7336799999997599,0.10463563352823257,0.10463542491197586,0.04989151284098625,0.08300420641899109,0.11544830352067947,0.3542393743991852,0.03325224409282344,0.0001220877662934905,0.10117986053228378
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_after_pick_box,True,2.283789999999204,0.10063840448856354,0.09909865260124207,0.06203768774867058,0.09286268055438995,0.11500038951635361,0.32107508182525635,0.03897340098178155,0.7759325186013295,0.11148791760206223
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_before_place_box,True,6.33459999999957,0.03067888505756855,0.027705945074558258,0.03320292755961418,0.07288921624422073,0.09486466646194458,0.27740833163261414,0.0891733723831868,0.6790796682115877,0.03998146578669548
model_101000.onnx,2.3,2.0,10,manipulation,False,crouch_to_place_box,True,1.7003400000012192,0.0626598596572876,0.06241803243756294,0.057690683752298355,0.08642642199993134,0.116691455245018,0.35074755549430847,0.20202846693550958,0.05418919343915983,0.0577162504196167
model_101000.onnx,2.3,2.0,10,manipulation,False,stand_after_place_box,True,1.7003400000012192,0.024481594562530518,0.018834397196769714,0.04764309898018837,0.05613039806485176,0.0780496671795845,0.2412429302930832,0.20169808303958772,0.05418919343915983,0.03595099225640297
model_101000.onnx,0.5,0.2,11,approach,False,approach_box,True,1.717009999999859,0.1778189241886139,0.17688672244548798,0.050688400864601135,0.05910142511129379,0.07669733464717865,0.17450183629989624,,,0.18713095784187317
model_101000.onnx,0.5,0.2,11,manipulation,False,stand_before_pick_box,True,1.0002000000001092,0.10672769695520401,0.10584710538387299,0.05567074194550514,0.05876578018069267,0.08059384673833847,0.24852323532104492,0.031173810362815857,0.0,0.10305148363113403
model_101000.onnx,0.5,0.2,11,manipulation,False,crouch_to_pick_box,True,2.350470000000433,0.1786784529685974,0.17829632759094238,0.047870609909296036,0.08342581987380981,0.11577732115983963,0.3302614092826843,0.03324441611766815,0.0,0.18495360016822815
