policy,approach_distance_m,distance_m,trial,segment,recovery_reset,keyframe,phase_success,duration_s,root_position_m,root_xy_m,root_orientation_rad,joint_mae_rad,joint_rmse_rad,joint_max_rad,object_position_m,object_orientation_rad,mean_body_position_m
model_29000_uniform.onnx,1.2999999999999998,1.0,5,manipulation,False,stand_before_pick_box,False,12.635860000000553,2.937506914138794,2.8963873386383057,0.6573290228843689,0.23209942877292633,0.32060253620147705,0.7912761569023132,0.6423133347545319,0.14734202344473174,2.7947499752044678
model_29000_uniform.onnx,1.5,1.2,6,approach,False,approach_box,True,3.183970000000054,0.09182292222976685,0.09032564610242844,0.0498085655272007,0.08142317086458206,0.10295584052801132,0.21520644426345825,,,0.09013794362545013
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.05191174894571304,0.048881419003009796,0.10108467191457748,0.06507734209299088,0.09382067620754242,0.2626272439956665,0.038673803210258484,0.0,0.04335712641477585
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,crouch_to_pick_box,True,1.9503900000002883,0.11431173980236053,0.11318997293710709,0.08370041102170944,0.11242812871932983,0.1420821249485016,0.3898012638092041,0.22604489429964442,1.2994310735008587,0.13385425508022308
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_after_pick_box,True,3.3673399999988263,0.10850035399198532,0.1082499772310257,0.1260794699192047,0.07803966104984283,0.1025429517030716,0.29024162888526917,0.06972705317018883,1.5560412712027378,0.12296413630247116
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_before_place_box,True,4.784289999998636,0.15911568701267242,0.15874943137168884,0.03173871338367462,0.07167555391788483,0.09777387231588364,0.2803456485271454,0.10112169470347242,1.7107265544330024,0.1760701686143875
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,crouch_to_place_box,True,4.117490000002952,0.14313368499279022,0.14275722205638885,0.034916721284389496,0.10790495574474335,0.14260229468345642,0.36885979771614075,0.10783989021725178,1.571462725765661,0.13484729826450348
model_29000_uniform.onnx,1.5,1.2,6,manipulation,False,stand_after_place_box,True,1.6503300000011834,0.08289114385843277,0.08127299696207047,0.0823042094707489,0.07595929503440857,0.10135914385318756,0.2623240649700165,0.10621144472519603,1.5714904485988552,0.09774335473775864
model_29000_uniform.onnx,1.7000000000000002,1.4,7,approach,False,approach_box,True,3.2173100000000603,0.08922893553972244,0.08745072782039642,0.03426046669483185,0.07916242629289627,0.09310789406299591,0.1839035153388977,,,0.09134692698717117
model_29000_uniform.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.04748198390007019,0.04414021223783493,0.11536775529384613,0.06457016617059708,0.0918511152267456,0.25312307476997375,0.038673803210258484,0.0,0.04858758673071861
model_29000_uniform.onnx,1.7000000000000002,1.4,7,manipulation,False,crouch_to_pick_box,True,2.517170000000073,0.1415429413318634,0.14149513840675354,0.15567083656787872,0.15117968618869781,0.18968547880649567,0.4662286341190338,0.201346403606352,1.1859948381736791,0.1417076587677002
model_29000_uniform.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_after_pick_box,False,3.18396999999889,1.9400776624679565,1.8685359954833984,1.0455975532531738,0.2638291120529175,0.3835574686527252,1.4287359714508057,2.027503358722421,2.421354735859059,1.8151299953460693
model_29000_uniform.onnx,1.9,1.6,8,approach,False,approach_box,True,3.367340000000088,0.07630696892738342,0.07463335245847702,0.05332307890057564,0.08802324533462524,0.10666843503713608,0.1990937739610672,,,0.07993000000715256
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,stand_before_pick_box,True,1.0168700000001873,0.05040080472826958,0.04778279736638069,0.1277400553226471,0.06958772242069244,0.09568925946950912,0.262833833694458,0.038673803210258484,0.0,0.0448874905705452
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,crouch_to_pick_box,True,2.1837700000001004,0.09810226410627365,0.0968858152627945,0.0673801377415657,0.09651053696870804,0.13137899339199066,0.32860344648361206,0.20734051823962357,1.5830628557497142,0.11653679609298706
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,stand_after_pick_box,True,1.8336999999993608,0.14609067142009735,0.14558269083499908,0.09104276448488235,0.06943666189908981,0.09443999081850052,0.2918294668197632,0.088948676298635,1.6830322258456962,0.1643996387720108
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,stand_before_place_box,True,4.300859999998501,0.1467411369085312,0.1461617797613144,0.06867168098688126,0.05934976041316986,0.08109371364116669,0.23770999908447266,0.051193747828813425,1.6790594086775317,0.16153182089328766
model_29000_uniform.onnx,1.9,1.6,8,manipulation,False,crouch_to_place_box,True,3.5173700000011383,0.1386205554008484,0.13832910358905792,0.03746318072080612,0.1098361611366272,0.14424054324626923,0.35884302854537964,0.10522972124525279,1.571837183823627,0.13115264475345612
