policy,approach_distance_m,distance_m,trial,segment,recovery_reset,keyframe,phase_success,duration_s,root_position_m,root_xy_m,root_orientation_rad,joint_mae_rad,joint_rmse_rad,joint_max_rad,object_position_m,object_orientation_rad,mean_body_position_m
model_101000.onnx,1.2999999999999998,1.0,5,manipulation,False,stand_before_place_box,True,5.317729999998146,0.017878787592053413,0.016514195129275322,0.04199002208984766,0.08138778060674667,0.09760607033967972,0.26829221844673157,0.1384424276911839,0.5978309244381187,0.030295027419924736
model_101000.onnx,1.2999999999999998,1.0,5,manipulation,False,crouch_to_place_box,True,1.6836700000009959,0.036644257605075836,0.03572431579232216,0.05679226684597528,0.09133582562208176,0.12303419411182404,0.3422129154205322,0.23468637965293335,0.1506673524724241,0.038572873920202255
model_101000.onnx,1.2999999999999998,1.0,5,manipulation,False,stand_after_place_box,True,1.6169900000011594,0.03449384123086929,0.030829308554530144,0.06850462342685174,0.05951447784900665,0.08124922215938568,0.23572872579097748,0.23433576975662587,0.1506673524724241,0.04712984710931778
model_101000.onnx,1.5,1.2,6,approach,False,approach_box,True,3.2673200000000695,0.03968723118305206,0.03254058212041855,0.046609900602346876,0.07090412825345993,0.08911409229040146,0.27950429916381836,,,0.05142306163907051
model_101000.onnx,1.5,1.2,6,manipulation,False,stand_before_pick_box,True,1.0002000000001843,0.02271263487637043,0.020231885835528374,0.011901069795641716,0.07380477339029312,0.09099473804235458,0.21221965551376343,0.038673803210258484,0.0,0.037043821066617966
model_101000.onnx,1.5,1.2,6,manipulation,False,crouch_to_pick_box,True,1.7170100000003163,0.1406581699848175,0.14018674194812775,0.056100576607619156,0.08656655251979828,0.11209701001644135,0.26998597383499146,0.04074440896511078,0.0,0.14084015786647797
model_101000.onnx,1.5,1.2,6,manipulation,False,stand_after_pick_box,True,2.3337999999991954,0.09660345315933228,0.09524140506982803,0.04009061804462708,0.09059685468673706,0.11397764086723328,0.35439440608024597,0.03402185587099273,0.6917315147330831,0.10928238183259964
model_101000.onnx,1.5,1.2,6,manipulation,False,stand_before_place_box,True,6.034539999998271,0.06716160476207733,0.06594579666852951,0.0362856100247946,0.08406645059585571,0.10382185131311417,0.27098119258880615,0.1848859797271161,0.591248978873669,0.06137077137827873
model_101000.onnx,1.5,1.2,6,manipulation,False,crouch_to_place_box,True,1.6670000000011953,0.06595472246408463,0.06592526286840439,0.07951190712267724,0.09019801765680313,0.12141036987304688,0.39148566126823425,0.2635929959737833,0.01929653212856742,0.06250655651092529
model_101000.onnx,1.5,1.2,6,manipulation,False,stand_after_place_box,True,1.5836500000011355,0.023870941251516342,0.018151763826608658,0.04716456970623789,0.05763030797243118,0.07840214669704437,0.2355252355337143,0.26328088369508434,0.01929653212856742,0.03690961375832558
model_101000.onnx,1.7000000000000002,1.4,7,approach,False,approach_box,True,4.134160000000229,0.03009485825896263,0.018326057121157646,0.06634021764240917,0.05785789340734482,0.07777927815914154,0.21160145103931427,,,0.04561326652765274
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_before_pick_box,True,1.0668800000001966,0.03637394681572914,0.03434132784605026,0.047965454846164594,0.07279425859451294,0.08786160498857498,0.21104799211025238,0.038673803210258484,0.0,0.04980498552322388
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,crouch_to_pick_box,True,1.733679999999822,0.09398609399795532,0.09377718716859818,0.03726302375586693,0.08268675208091736,0.11097581684589386,0.29998961091041565,0.04074440896511078,0.0,0.09410319477319717
model_101000.onnx,1.7000000000000002,1.4,7,manipulation,False,stand_after_pick_box,True,2.300459999999198,0.05921369045972824,0.05694099888205528,0.03958317940998656,0.093974269926548,0.11622411012649536,0.3356953263282776,0.04739708840987279,0.6933950588658279,0.0742759108543396
